,rating,review
521,5,"Value for Money! Very Good brightness, All 4k videos are very clear, brighte and sharp!! 40W Speakers are very loud!! No lag or hang. Thanks Thomson! 😊😊READ MORE"
522,5,Excellent smart Android TV for this budgetREAD MORE
523,5,Such a Good TV valve for MoneyREAD MORE
524,5,Nice .....READ MORE
525,5,The picture quality is to superb. It's a bezel less design.sound quality is also good. Overall Thomson makes a good 👍READ MORE
526,5,",  Awesome to watching thomson tv picture quality is good.audio quality 👌nice and easy to use.READ MORE"
527,5,Suprb tv.. Value for money.. Vessel lessREAD MORE
528,5,Excellent product for this priceREAD MORE
529,5,Please dont buy this tv I had a very worst experience.READ MORE
530,3,Its very very poorREAD MORE
531,4,"Very good product in this price range compare to other brands like MI, VUREAD MORE"
532,5,Super Tv goodREAD MORE
533,3,"Best buy price is 20K, I got it on offer during a sale. The picture quality is good on 4K, no visible difference in HDR. Sound is ok but not HI-FI, navigation tend to be slower as you install & open more applications; However there was no lag in streaming and picture quality. Got to know the motherboard will suffer issues after a year from many of the reviews so got an additional warranty of 2 years along with Tv. So total cost of the TV now stands 22K. If I get 3 years out of this TV, I wou...READ MORE"
534,4,Fully satisfied...READ MORE
535,5,"Excellent TV, excellent delivery... thanks Thomson and Flipkart.READ MORE"
536,5,this product i purchased 5 times for my family memberREAD MORE
537,3,Value for moneyREAD MORE
538,5,Excellent value for money very economical comare to all other brands 4k tv only 25k only no one brand providing with this low price.Hats off ThomsonREAD MORE
539,4,Nice diplay but booting is somewhat slowREAD MORE
540,5,Good pictureREAD MORE
541,4,Worth of buying this productREAD MORE
542,5,Just go for it...READ MORE
543,4,After one month screen broken.Customer not responding after the callREAD MORE
544,4,No Digital Dollby sound system in it. Service is very very bad. Waste of Money.READ MORE
545,5,"Got the 54"". The sound is quite a concern. Sounds low in the TV room and louder in the surrounding rooms when played. Hard to hear clearly regardless of the settings. Wish I had given this a serious thought. The screen size is impressive though.READ MORE"
546,5,Overall it's a good product... Good picture quality and sound... You can buy itREAD MORE
547,5,Waste of money never ever buy this product or any other products from their after sales service is pathetic. Its been more than 3 months but my TV hasn't been repaired yet plus don't waste your money in buying Jeeves Extended warranty they don't do anything eitherREAD MORE
548,5,WorstREAD MORE
549,5,Good experience with FlipkartExcellent TV performanceThanks.............READ MORE
550,5,"The wlan switches off automatically making it impossible to connect through wifi. The customer care dont help rectifying even after 2 weeks of complaint, email. This happened within 10 months of purchase, pl. buy at your own riskREAD MORE"
552,5,Failure model. Main board problem within 5 months periodsREAD MORE
553,5,Customer support is worst.within 6 months I'm facing remote and board failure. They charged and re send the new remote.but upto now nothing happened for board.even i didn't get proper reply for mail and calls.Daily I'm switching on tv with bare hand(even I'm having two sets of your original remote)READ MORE
554,5,Where is the engineer for installation??48 hours are already passed away.....I don't have any idea is this unit working or not??READ MORE
555,5,Worst TV…Display started flickering after 10days of usage.READ MORE
556,5,"Value for money. Not going to get 75"" UHD at this rate. Video audio Quality is superb. Connectivity is good. Power consumption is very high and able to run on my current inverter. But its ok as it is 75inch.The problem I faced was: There was no wall mount included. It was missing from the box. Installation guy raised the ticket. I had to wait for approx 15 days to wall hang it. Its more than a month and Thompson UHD is working perfectly fine.READ MORE"
557,4,Aswm product value for money 👍READ MORE
558,4,Some trouble noticed with remote.READ MORE
559,5,"Initial few months TV worked fine. It's been an year, TV is getting restart(turn off and on) automatically.READ MORE"
560,5,The best choice..go for it..READ MORE
561,4,Very worst experience about installation...no one contact for that....I have to raise a complain regarding that...but no resolution came to me...bad experience for Flipkart and also the TV brand...READ MORE
562,4,Sound quality is normal. Picture quality is good. Unable to use Chromecast feature. Not very friendly TV.READ MORE
563,5,Ok okREAD MORE
564,4,Very Bad after sale service. My TV is under 3 year complete protection and is not working from last more than 1 months and i did several complaints but no genuine progress has been there only they are wanting some time. VERY BAD. DO NOT WASTE YOUR MONEYNo response no solution from flipkart and thomson.EXTREMLY BAD BAD BAD SERVICEREAD MORE
565,4,Value for money but cancel if you get tv from gati courier because its service is very bad..READ MORE
566,4,"Delivery time is accurate, but the problem is regarding the installation; they will install only after 10-15 days.READ MORE"
567,4,"Awesome, superb. Connectivity superfast. I am so amazed. Thank you Thomson. Thank you flipkart.READ MORE"
568,4,Very Good picture quality. Audio is good as well. Working fine since 3 months. No issues at all. Over all value for money. Connectivity with internet is also good.READ MORE
569,5,Video is very very slow while castingREAD MORE
570,4,Very Nice TV.... Great Purchase from Flipkart.READ MORE
571,5,Buy a tv After one month connectivity issueREAD MORE
572,5,Good product.. I bought 9months back and i didn't face any complaints still.READ MORE
573,5,"Great Tv and installation was done on the very same day.  Picture quality is also good...if someone is going to buy it then u should go for it. No complain from TV, installation and delivery by Flipkart was done by taking all the covid measures. Thomson is 120years old French Brand.READ MORE"
574,5,Remote control not working properly and sound quality is not well.READ MORE
575,5,picture quality awesomeREAD MORE
576,5,"After a month of usage, I'm very satisfied with the TV. Picture quality is topnotch. Absolute value for what you pay. Go for it if you are on a budgetREAD MORE"
577,4,Writing review after 2weeks of my purchase thomsan 43 inch UHD*Good viewing experience*Sound comparitively less compared to branded Sony*Slightly lagging while connecting in chromcast*Delivery and installation happened on same day which is appriciatableSuggesting all to buy this tv with this price range worth for itREAD MORE
578,5,ExcellentValue for money.Must buy.I will review after 1 year again.READ MORE
579,5,"Picture quality and sound quality is excellent.better connectivity,response time is quite impressive. I strongly recommend to buy this TV.READ MORE"
580,4,Very bad service horrible sound and picture quality not up to the standardREAD MORE
581,5,"Good picture quality, excellent connectivity, sound quality needs improvement. Worth every pennyREAD MORE"
